cap.universal,user_id,status_id
0.0343584942,14464961,1088194114938700000
0.1046034793,992801474043433000,1088194116192750000
0.1046034793,992801474043433000,1088194547119730000
0.0031168176,29571613,1088194118709200000
0.0129074374,833186941365535000,1088194120676460000
0.1803031003,3213046306,1088194120886160000
0.1803031003,3213046306,1088194781317160000
0.1803031003,3213046306,1088194578577090000
0.005778301,826170668903494000,1088194121695670000
0.0052133097,825088018235146000,1088194122039600000
0.0145658524,760162813784494000,1088194990793240000
0.0145658524,760162813784494000,1088194122345780000
0.0145658524,760162813784494000,1088194168948700000
0.0145658524,760162813784494000,1088194380886880000
0.296768766,953467598074733000,1088194122975010000
0.003353677,16687857,1088194126762390000
0.0543046098,523977407,1088194128247250000
0.3254134937,800122234886967000,1088194128486250000
0.0185992273,801261315373138000,1088194130109380000
0.0304504448,951539883952230000,1088194130524680000
0.026940289,1056604307913460000,1088194130621030000
0.0343584942,770419607295238000,1088195706488280000
0.0343584942,770419607295238000,1088194132764440000
0.0145658524,990814937143488000,1088194137185230000
0.0164523048,783460003105608000,1088194634977890000
0.0164523048,783460003105608000,1088194548315100000
0.0164523048,783460003105608000,1088194137621520000
0.0164523048,783460003105608000,1088194370875070000
0.0164523048,783460003105608000,1088194468648570000
0.0043042405,101193997,1088194138313360000
0.0145658524,25325696,1088194139433420000
0.0019358455,1184365249,1088194142633670000
0.005778301,2430362819,1088194143065650000
0.005778301,2430362819,1088194310053470000
0.005778301,2430362819,1088194321130670000
0.005778301,2430362819,1088194149243850000
0.005778301,2430362819,1088195893667470000
0.1169359666,832753238541742000,1088194144110080000
0.0052133097,3719744141,1088194144995030000
0.0052133097,3719744141,1088195032564280000
0.0047253618,324562476,1088194146559560000
0.0238115685,188994700,1088194147129980000
0.0210410941,809752566749942000,1088194556254960000
0.0210410941,809752566749942000,1088194668603590000
0.0210410941,809752566749942000,1088194147301950000
0.0029102973,45944541,1088194149029950000
0.0543046098,35929206,1088194151001270000
0.7936717512,885512012561871000,1088194151643050000
0.0052133097,2809529355,1088194153408810000
0.0039406236,4780029508,1088194153626960000
0.0047253618,35860455,1088194149365550000
0.0129074374,513821838,1088194152947420000
0.0021009963,242441514,1088194156420300000
0.0185992273,822510546352304000,1088194156579690000
0.1306559844,824135955657400000,1088194158458590000
0.048615291,704320229321662000,1088194158752350000
0.0386770304,937076484744901000,1088194159553450000
0.0064312928,865687637646086000,1088194160061010000
0.0164523048,847568712,1088195047865100000
0.0164523048,847568712,1088194750539270000
0.0164523048,847568712,1088194160501450000
0.0164523048,847568712,1088194308056980000
0.0164523048,847568712,1088194426739010000
0.003353677,21219788,1088194160895550000
0.0090370494,57211570,1088194161214290000
0.0090370494,57211570,1088195509846650000
0.0064312928,2253954343,1088194163034720000
0.2696832268,37127042,1088194163198360000
0.0047253618,82944319,1088194164225910000
0.0031168176,797408396,1088194164267850000
0.0936084193,36652443,1088194164456490000
0.0210410941,1073682863260920000,1088194167577170000
0.0210410941,1073682863260920000,1088194182265650000
0.0543046098,4846230078,1088194167514250000
0.0039406236,3140701133,1088194169636570000
0.0064312928,864710464927916000,1088194170731270000
0.0052133097,900066813211488000,1088194173407250000
0.3254134937,32993444,1088194174581660000
0.0129074374,42916923,1088194174590030000
0.0605591627,1935874022,1088194174757890000
0.0031168176,319612731,1088194175034640000
0.0605591627,913412403383100000,1088194175550390000
0.2696832268,783993481958220000,1088194177035310000
0.0386770304,35592547,1088194177576390000
0.0029102973,28233486,1088194179723940000
0.0101649883,27866907,1088194181229670000
0.0031168176,404406554,1088194182634750000
0.0838511473,3996960501,1088194182685050000
0.0343584942,1007372621309240000,1088194182764810000
0.0080481113,835290266814689000,1088194183645390000
0.0238115685,1081643564176570000,1088194183934800000
