cap.universal,user_id,status_id
0.1306559844,1082743908545850000,1088503626430060000
0.011448498,1007090293567560000,1088503626744680000
0.0434208694,1002207588455510000,1088503629122810000
0.0019358455,55770538,1088503629550520000
0.0080481113,180086641,1088503630364240000
0.005778301,17603537,1088503632788640000
0.0021984409,512669105,1088503643081460000
0.0164523048,1029360589326500000,1088503643236650000
0.0238115685,1649159221,1088503643261890000
0.0031168176,178940851,1088503644817930000
0.8294998726,1082284361326780000,1088503646864760000
0.1998825988,1045289139879510000,1088503649364520000
0.0101649883,18089796,1088503650996150000
0.0343584942,1080772675671340000,1088503651033930000
0.4753013894,3142013317,1088503661737790000
0.4753013894,3142013317,1088504191004410000
0.0024313662,2231879430,1088505020574830000
0.0024313662,2231879430,1088508255792440000
0.0024313662,2231879430,1088503662153030000
0.0071838464,728533075,1088503660831740000
0.0071838464,3542829257,1088503663893600000
0.1998825988,1088269958428060000,1088503667123050000
0.1998825988,1088269958428060000,1088503764594480000
0.003353677,4576178495,1088503668402460000
0.0343584942,862751986780975000,1088503668771600000
0.0071838464,787833978220794000,1088503674886860000
0.0024313662,349136323,1088503676799510000
0.0145658524,1026741914597570000,1088503678015860000
0.0071838464,3041302335,1088503678137520000
0.011448498,864554998457389000,1088503815656090000
0.011448498,864554998457389000,1088503684915440000
0.0080481113,245601025,1088503693425680000
0.0304504448,11776292,1088503695698940000
0.0304504448,11776292,1088504025257990000
0.0036261935,10394212,1088503697766870000
0.0021009963,1387801184,1088503702292450000
0.0020139367,567735650,1088503705144570000
0.0019358455,16486050,1088503706092480000
0.0936084193,1055270811521690000,1088503712337840000
0.0036261935,738769161120321000,1088503713650620000
0.0185992273,926154532656120000,1088503716678750000
0.0129074374,707240003877917000,1088503722425150000
0.0019358455,441100795,1088503739131090000
0.0019358455,441100795,1088503870446330000
0.0027296302,725657872353366000,1088503742201250000
0.0434208694,2868686980,1088503742389990000
0.0021984409,753511206959415000,1088503743648270000
0.0071838464,321437631,1088503744566830000
0.0543046098,717031754515649000,1088503743589550000
0.0386770304,1039286669504130000,1088503745904870000
0.0434208694,3086367913,1088503745938420000
0.0043042405,711643975355077000,1088503751760060000
0.0039406236,351524327,1088503754167590000
0.005778301,1057356487,1088503763369970000
0.8599563873,1067778037897410000,1088503764145900000
0.0036261935,1493131711,1088503764523380000
0.0751931141,1032321267087470000,1088503764380610000
0.1623075835,2350536686,1088503889442320000
0.1623075835,2350536686,1088503765827760000
0.0343584942,952117293751947000,1088503771406190000
0.0936084193,18931845,1088503771947320000
0.0129074374,2178465583,1088503773469820000
0.0164523048,2416059980,1088503773905990000
0.048615291,812836735197409000,1088503773859930000
0.048615291,812836735197409000,1088505778309380000
0.048615291,812836735197409000,1088506122095480000
0.0027296302,63785500,1088503779635290000
0.026940289,15221477,1088503780180550000
0.0027296302,276775515,1088503785146730000
0.0029102973,109109091,1088503788078550000
0.0386770304,889976961682027000,1088503792117740000
0.0238115685,935263609055261000,1088503792520320000
0.0185992273,801847030482174000,1088503792516170000
0.0023079208,75394982,1088503796471420000
0.0036261935,1038882904774930000,1088503797482180000
0.3854588813,1073690289892550000,1088503798786520000
0.0064312928,3165134633,1088503808819380000
0.0605591627,736230849792770000,1088503809645570000
0.0605591627,736230849792770000,1088503890910170000
0.0210410941,1041123095015090000,1088503813135390000
0.003353677,58593448,1088503827853200000
0.0027296302,2275297855,1088503828918490000
0.001556879,20279424,1088503841061070000
0.048615291,970879572798456000,1088503842428210000
0.0031168176,497196057,1088503844231960000
0.0043042405,1563528356,1088503849680170000
0.0016912294,713152825,1088503849751600000
0.0036261935,107408680,1088503858731480000
0.0071838464,96092045,1088503862405660000
0.0343584942,1085316729461490000,1088503862904920000
0.0036261935,2286971432,1088503864356230000
0.005778301,127520844,1088503865123760000
0.0838511473,956284192752628000,1088503865425690000
0.0027296302,150923695,1088503871939460000
0.1046034793,922924610600952000,1088503874762070000
0.0036261935,187844171,1088503874661560000
0.244462545,973633178454786000,1088503874917420000
0.244462545,973633178454786000,1088504303780840000
0.0021984409,540108730,1088503877186420000
0.0023079208,4218527412,1088503878801190000
0.0064312928,119782056,1088503886053290000
0.0304504448,963557055486362000,1088503891661110000
0.0674790608,274896407,1088503892973940000
0.0023079208,255055509,1088503895477890000
0.0021984409,44970175,1088503895503050000
0.244462545,14286035,1088503897671510000
0.003353677,291371451,1088503901911960000
0.0031168176,184645405,1088503904298520000
0.0020139367,4432034182,1088503905225490000
0.0145658524,843473715207848000,1088503905632290000
0.0543046098,2516629352,1088503907850960000
0.4458600036,1075279663096890000,1088503910992620000
0.0036261935,2383867424,1088504968011670000
0.0036261935,2383867424,1088503914331200000
0.0047253618,292504586,1088503919226080000
0.005778301,68471848,1088503927333640000
0.0029102973,1041805542,1088503932341620000
0.0210410941,3409141678,1088507247330760000
0.0210410941,3409141678,1088503939966950000
0.005778301,27803781,1088503940491240000
0.002571044,24660452,1088503941216720000
0.0090370494,223625670,1088503941992720000
0.0052133097,755088964835348000,1088503936955400000
0.0024313662,1491447072,1088503950716950000
0.0027296302,78978640,1088503952621140000
0.0343584942,915703765616832000,1088503958207890000
0.0386770304,458601355,1088503961374680000
0.0434208694,1029765230514120000,1088503962851030000
0.0101649883,842421915616661000,1088503964834890000
0.0129074374,891898236033806000,1088503966411970000
0.0129074374,79287659,1088503968517510000
0.026940289,508168526,1088503969574360000
0.0090370494,2172504722,1088503977874990000
0.0386770304,774679545987334000,1088503980207080000
0.0052133097,832588571571843000,1088503982463640000
0.0304504448,3862095082,1088503988700480000
0.0031168176,95522362,1088503989539430000
0.0386770304,1023512986357580000,1088503994195110000
0.1803031003,952756318275650000,1088503996258520000
0.0185992273,145803588,1088504001367300000
0.002571044,51618395,1088504003913170000
0.0238115685,2479602719,1088504004911550000
0.0434208694,995140857329340000,1088504005364450000
0.0751931141,4654495953,1088503989841340000
0.0036261935,24726934,1088504014671700000
0.0090370494,2391614580,1088504014801560000
0.4753013894,867947619661881000,1088504016697470000
0.0043042405,1223413790,1088504016760460000
0.005778301,570325250,1088504016865240000
0.0238115685,988821324301783000,1088504017226030000
0.2212161603,1678935578,1088504017536330000
0.0674790608,800100114836525000,1088504032099030000
0.011448498,720975284,1088504033332080000
0.026940289,973706455676269000,1088504034972130000
0.0027296302,845913200,1088504035840150000
0.0238115685,2868103088,1088504036649710000
0.0021984409,14813584,1088504039535450000
0.0605591627,30281854,1088504040714060000
0.0064312928,3208818334,1088504046405760000
0.0017440334,73386871,1088504048041500000
0.0020139367,715189037,1088504057218690000
0.003353677,781278979974103000,1088504064655220000
0.0080481113,918840163417150000,1088504071286390000
0.0029102973,15031987,1088504076332090000
0.003353677,788846174123983000,1088504120552630000
0.003353677,788846174123983000,1088504077082860000
0.0129074374,931701450073366000,1088504080148940000
0.002571044,56895722,1088504086243170000
0.0304504448,566278892,1088504094371780000
0.0304504448,566278892,1088507547450050000
0.0304504448,566278892,1088507561219940000
0.003353677,2255347560,1088504094552220000
0.1169359666,2314375832,1088504100587780000
0.0036261935,887258438,1088504105507660000
0.0027296302,4787864847,1088504106342380000
0.0185992273,887679843357401000,1088504106715620000
0.0145658524,999222961440621000,1088504114944720000
0.0018655052,17077953,1088504116245090000
0.0036261935,138912619,1088504117507560000
0.002571044,24001502,1088504118094820000
0.002571044,123272839,1088504120024220000
0.0090370494,762989060122116000,1088504122444260000
0.0018655052,2602234482,1088504130556120000
0.0064312928,138518993,1088504131382330000
0.0024313662,256293675,1088504132053470000
0.005778301,846666123697369000,1088504134536520000
0.6852592634,969697427371561000,1088504332155310000
0.6852592634,969697427371561000,1088504133416640000
0.026940289,417728664,1088504141222240000
0.0210410941,791765228853797000,1088504144523080000
0.0064312928,964657874453451000,1088504144841720000
0.002571044,813835595936100000,1088504148054680000
0.0605591627,1005548692500310000,1088504151032680000
0.0052133097,266544760,1088504156443290000
0.0052133097,1369089762,1088504160138530000
0.0052133097,1369089762,1088507018514760000
0.0024313662,818548330796110000,1088504165029040000
0.0052133097,624397288,1088504163590270000
0.0029102973,124577174,1088504170628420000
0.0210410941,1062417636355720000,1088504170989190000
0.1623075835,2884551994,1088504173577100000
0.0027296302,195109993,1088504174004850000
0.005778301,730889624,1088504177800770000
0.0024313662,431842104,1088504179507850000
0.0052133097,572919838,1088504179520430000
0.0027296302,2209393710,1088504180749360000
0.0047253618,3305772913,1088504180749170000
0.0021009963,79643532,1088504182678720000
0.0210410941,968662310637199000,1088504183450490000
0.0020139367,393714763,1088504187158190000
0.0386770304,3130571880,1088504189385350000
0.0052133097,82453088,1088504187749650000
0.0016912294,1648471236,1088504187950980000
0.0185992273,325163455,1088504191126030000
0.0016912294,109010096,1088504195756540000
0.8294998726,1055071991756150000,1088504199590170000
0.0101649883,861571069978722000,1088504200986650000
0.0027296302,360048547,1088504202534500000
0.1623075835,1009407709932850000,1088504204543570000
0.1803031003,1032327344319590000,1088504205961090000
0.0036261935,1709527088,1088505173184600000
0.0036261935,1709527088,1088504206619800000
0.0039406236,1665681084,1088504209534710000
0.0036261935,27039884,1088504211854240000
0.0036261935,27039884,1088504736335250000
0.0838511473,1167047948,1088504215419400000
0.0064312928,862664719575863000,1088504217495530000
0.0936084193,877456307963519000,1088504220125420000
0.5856427244,920430841532244000,1088504222474290000
0.0064312928,16933584,1088504223975770000
0.0434208694,946073462266847000,1088504236843980000
0.0019358455,53351410,1088504238664220000
0.2212161603,1086838172993000000,1088504237808480000
0.0543046098,35413612,1088504433921670000
0.0543046098,35413612,1088504240367160000
0.3551543111,1037739963276850000,1088504241369600000
0.3551543111,1037739963276850000,1088504241499640000
0.3551543111,1037739963276850000,1088504241046600000
0.3551543111,1037739963276850000,1088504241147270000
0.3551543111,1037739963276850000,1088504241185000000
0.3551543111,1037739963276850000,1088504241348590000
0.3551543111,1037739963276850000,1088504240941780000
0.3551543111,1037739963276850000,1088504241109510000
0.3551543111,1037739963276850000,1088504248718060000
0.3551543111,1037739963276850000,1088504241050840000
0.3551543111,1037739963276850000,1088504241260540000
0.3551543111,1037739963276850000,1088504241495380000
0.3551543111,1037739963276850000,1088504248743150000
0.3551543111,1037739963276850000,1088504248856440000
0.3551543111,1037739963276850000,1088504248810250000
0.3551543111,1037739963276850000,1088504241126340000
0.3551543111,1037739963276850000,1088504249011660000
0.3551543111,1037739963276850000,1088504241591860000
0.3551543111,1037739963276850000,1088504241545720000
0.3551543111,1037739963276850000,1088504241663230000
0.3551543111,1037739963276850000,1088504248667660000
0.3551543111,1037739963276850000,1088504249099710000
0.3551543111,1037739963276850000,1088504241227000000
0.3551543111,1037739963276850000,1088504249632340000
0.3551543111,1037739963276850000,1088504249934380000
0.3551543111,1037739963276850000,1088504249854690000
0.3551543111,1037739963276850000,1088504248818700000
0.3551543111,1037739963276850000,1088504241520600000
0.3551543111,1037739963276850000,1088504241549910000
0.3551543111,1037739963276850000,1088504248869020000
0.3551543111,1037739963276850000,1088504241545770000
0.3551543111,1037739963276850000,1088504241638070000
0.3551543111,1037739963276850000,1088504249061950000
0.3551543111,1037739963276850000,1088504249523280000
0.3551543111,1037739963276850000,1088504249162580000
0.3551543111,1037739963276850000,1088504248873180000
0.3551543111,1037739963276850000,1088504249099660000
0.3551543111,1037739963276850000,1088504241466080000
0.3551543111,1037739963276850000,1088504248843860000
0.2696832268,2961591272,1088504248080440000
0.0023079208,17351940,1088504248067940000
0.0064312928,781112938052583000,1088504251909890000
0.0090370494,2296772575,1088504253809860000
0.0434208694,139822210,1088504253709210000
0.0674790608,871497759253303000,1088504255781200000
0.0674790608,871497759253303000,1088504797983060000
0.0064312928,959287692381979000,1088504257492500000
0.0238115685,2244416718,1088504266862530000
0.2212161603,998514071812100000,1088504268418620000
0.011448498,902729851,1088504272105430000
0.0210410941,16066928,1088504276283020000
0.048615291,550226577,1088504278350740000
0.244462545,793940233037300000,1088504280045290000
0.0543046098,920283022297063000,1088504285313320000
0.0020139367,2869805860,1088504287716690000
0.0185992273,18993481,1088504295690030000
0.0071838464,991840812,1088504299137760000
0.0080481113,287485710,1088504300945500000
0.0020139367,2591063202,1088504304179250000
0.0064312928,880820302619476000,1088504304770650000
0.0343584942,2568464784,1088504305739390000
0.0238115685,39317648,1088504305739550000
0.0164523048,3767885176,1088504309745150000
0.005778301,1972072202,1088504311783610000
0.0023079208,223902118,1088504312140100000
0.1803031003,4252932618,1088504317693310000
0.1306559844,132868114,1088504322231440000
0.0210410941,1709988212,1088504323233980000
0.003353677,285491253,1088504329730900000
0.0210410941,817095885528175000,1088504329777150000
0.0071838464,4903014364,1088504332683800000
0.003353677,2385688412,1088504334114020000
0.0129074374,2367364159,1088504337100350000
0.0145658524,763292780470866000,1088504337515640000
0.0145658524,763292780470866000,1088508202721910000
0.0029102973,630321097,1088504337708560000
0.0020139367,41292147,1088504340325830000
0.0018018679,555421555,1088504340610990000
0.0238115685,1001546368391970000,1088504347657470000
0.0020139367,342523293,1088504817759280000
0.0020139367,342523293,1088504348970240000
0.0019358455,2497112906,1088504350714980000
0.3254134937,4258769169,1088504351604330000
0.3854588813,3306208153,1088504351973430000
0.026940289,306948567,1088504354141810000
0.0021984409,3230051790,1088504358801570000
0.0129074374,1076563858301450000,1088504362110920000
0.0101649883,864249016028156000,1088504362610110000
0.0047253618,17459025,1088504363918610000
0.7312451284,956224531617677000,1088504362878550000
0.0021009963,1962919920,1088504371497840000
0.0019358455,514706873,1088504374954020000
0.0838511473,908237679300632000,1088504376073830000
0.0304504448,317361893,1088504376703010000
0.0021009963,366960973,1088504383401350000
0.0071838464,4834703800,1088504384772860000
0.0674790608,986047584165945000,1088504386735820000
0.0936084193,323277019,1088504390040930000
0.0052133097,833813069486756000,1088504392809150000
0.0129074374,97261548,1088504392909610000
0.0674790608,1600774586,1088504395552220000
0.0018655052,1343998309,1088504399150920000
0.0071838464,231678700,1088504402183440000
0.1169359666,1086666748164760000,1088504402464270000
0.0386770304,1013771026143020000,1088504404892890000
0.0386770304,1013771026143020000,1088505752115930000
0.0386770304,1013771026143020000,1088506692491450000
0.0386770304,1013771026143020000,1088507627053740000
0.0386770304,1013771026143020000,1088507086743460000
0.0386770304,1013771026143020000,1088508266064300000
0.0605591627,1057413712485780000,1088504405081630000
0.0101649883,787162481990840000,1088504405123520000
0.0751931141,1067966114750240000,1088504407019480000
0.0036261935,105857143,1088504416460780000
0.0031168176,389492817,1088504417287110000
0.011448498,1017485205660210000,1088504424408980000
0.0039406236,308803033,1088504433628100000
0.0936084193,2345757762,1088504434454350000
0.0751931141,595530638,1088504436203410000
0.0021009963,170960626,1088504436308220000
0.0043042405,796181453092442000,1088504437977560000
0.0674790608,279485279,1088504438027970000
0.0021984409,144632019,1088504440410300000
0.0027296302,2667983522,1088504448417260000
0.0164523048,1965141415,1088504450535310000
0.0029102973,16135462,1088504450673750000
0.0029102973,16135462,1088506360038410000
0.0304504448,1046634913892420000,1088504448903660000
0.0751931141,1080226213,1088504455996330000
0.005778301,2286426768,1088504457669730000
0.048615291,871769148916937000,1088504458126840000
0.0043042405,993438662489792000,1088504458596790000
0.244462545,557483324,1088504460555410000
0.0027296302,1125066565,1088504464204540000
0.048615291,976283652584813000,1088504464884070000
0.0751931141,2447584891,1088504465001460000
0.0543046098,843950532418986000,1088504466452770000
0.0018655052,1552751785,1088504466624730000
0.0080481113,3389296661,1088504467413180000
0.0023079208,4624962622,1088504467631280000
0.1803031003,1084143736550880000,1088504480016980000
0.1457762029,531495834,1088504480654680000
0.4458600036,983005552732189000,1088504482076470000
0.3854588813,1073579721961670000,1088504482533700000
0.0238115685,1042446450867790000,1088504491731840000
0.0210410941,3311653199,1088504494802040000
0.0210410941,3311653199,1088508075873580000
0.0080481113,255781590,1088504504469900000
0.0039406236,775276892098290000,1088504511545730000
0.0043042405,206054513,1088504511793120000
0.0304504448,309166307,1088504513550380000
0.0238115685,1412277349,1088504516029440000
0.0129074374,75372132,1088504518940210000
0.0031168176,766391773,1088504519577750000
0.0024313662,28247769,1088504520819310000
0.296768766,1064599872303640000,1088504522618470000
0.0031168176,315852335,1088504523574920000
0.0016912294,3070314235,1088504528004110000
0.011448498,1033785195864840000,1088504537105630000
0.0101649883,767079541181297000,1088504536405160000
0.0185992273,2188114339,1088504538557020000
0.0020139367,743776393335562000,1088504541035840000
0.0047253618,45602884,1088504551718690000
0.003353677,466822109,1088504553727800000
0.0039406236,40849723,1088504554021360000
0.0543046098,960566021168992000,1088504553262250000
0.0605591627,851086922411684000,1088504555803830000
0.002571044,58420528,1088504561264970000
0.0017440334,596727091,1088504563169220000
0.244462545,842549414350741000,1088504564540690000
0.0052133097,780511012114104000,1088504561659200000
0.0210410941,927200892213805000,1088504566507720000
0.0024313662,862756034,1088504567518650000
0.0751931141,1088201850757760000,1088504569829690000
0.0751931141,1088201850757760000,1088505519977960000
0.0751931141,1088201850757760000,1088506157243740000
0.0936084193,988486585778778000,1088504643062320000
0.0936084193,988486585778778000,1088504574938400000
0.0047253618,2275492348,1088504574888030000
0.3551543111,152208943,1088504577106820000
0.0343584942,353767105,1088504578583220000
0.002571044,375254204,1088504580155950000
0.0024313662,837324900746596000,1088504583905780000
0.0145658524,1414563421,1088504588968300000
0.0052133097,2260939053,1088504594123160000
0.0039406236,803979461226066000,1088504597759650000
0.0080481113,2688353451,1088504593611400000
0.0036261935,829083350598042000,1088504609650430000
0.0751931141,875017115979403000,1088504612209000000
0.003353677,515899712,1088504612829590000
0.003353677,2693049180,1088504617971920000
0.003353677,2693049180,1088504916933570000
0.0052133097,1008284437950420000,1088504619116970000
0.0031168176,845949990015058000,1088504619024540000
0.011448498,355047700,1088504621251760000
0.0020139367,46000083,1088504622552040000
0.4158259512,1086896166682280000,1088504630940560000
0.0838511473,924731837053850000,1088504633465720000
0.0838511473,924731837053850000,1088505130155230000
0.0023079208,149099782,1088504636519130000
0.0751931141,836252358501880000,1088504638016500000
0.0210410941,627579579,1088504638175880000
0.003353677,25681349,1088504642185690000
0.0304504448,906236970208244000,1088504644018540000
0.011448498,1444359284,1088504645310440000
0.0021984409,416707935,1088504647940230000
0.1457762029,903618122015535000,1088504648913340000
0.1998825988,948285784133636000,1088504650192560000
0.2212161603,165810948,1088504651673160000
0.0029102973,26185323,1088504652356900000
0.0021009963,127662262,1088505379569500000
0.0021009963,127662262,1088504653451610000
0.0029102973,263952377,1088504654386870000
0.0434208694,798942595162354000,1088504655154360000
0.0090370494,304735389,1088504657297710000
0.0018655052,320256116,1088504661659800000
0.9391522726,1069831772031070000,1088504663912210000
0.3854588813,64782523,1088504667829690000
0.0029102973,2515792207,1088504667863220000
0.0185992273,420494130,1088504669406670000
0.3254134937,1569999150,1088504670996360000
0.0101649883,963476572664730000,1088504674452420000
0.0751931141,926435196131529000,1088504682102830000
0.531963409,1030472039939930000,1088504683306630000
0.3551543111,949316781981577000,1088508128801420000
0.3551543111,949316781981577000,1088504685399400000
0.0304504448,942203761988170000,1088504689409380000
0.5040161684,755089080505860000,1088504693871890000
0.0605591627,1065504656384640000,1088504695826510000
0.0023079208,33985562,1088504696115990000
0.002571044,126051369,1088504699182110000
0.011448498,1070034043201360000,1088504714730370000
0.0029102973,3075116577,1088504714579320000
0.8294998726,998694141428052000,1088504715128630000
0.0090370494,247305029,1088504715229360000
0.0101649883,1905360132,1088504718337430000
0.0129074374,723140310554038000,1088504718668850000
0.0343584942,3436646344,1088504720673650000
0.003353677,22006359,1088504722775030000
0.003353677,149688517,1088504735177470000
0.026940289,945791736944538000,1088504734984470000
0.026940289,945791736944538000,1088505496930150000
0.0090370494,4527381628,1088507575665160000
0.0090370494,4527381628,1088504736461000000
0.0090370494,4527381628,1088506477382430000
0.0029102973,110206546,1088504737106990000
0.003353677,868530998589485000,1088504738088390000
0.0021009963,109774831,1088504739447360000
0.0027296302,3287707693,1088504740097360000
0.0751931141,299929232,1088504982834500000
0.0751931141,299929232,1088504742907700000
0.5591583735,885512012561871000,1088504744484720000
